type,area,neighborhood,latitude,longitude,age,floor,bedrooms,price,sqmprice,zone,street,elevator,parking,storage,yard,balcony,reconstructed
0,90.0,3,36.367382,59.51702,16.0,3.0,2.0,2100000000,23333333.0,10.0,178,0,1,0,0,0,0
0,50.0,16,36.326877,59.619993,7.0,2.0,1.0,1100000000,22000000.0,2.0,39,0,0,0,0,0,0
0,117.0,11,36.31803637201696,59.55147485505697,19.0,1.0,3.0,5000000000,42735042.0,1.0,116,1,1,1,0,0,0
0,79.0,1,36.3737765,59.47582,7.0,3.0,2.0,2090000000,26455696.0,12.0,29,1,1,1,0,0,0
0,85.0,16,36.32581,59.58692,6.0,4.0,2.0,3800000000,44705882.0,2.0,204,0,0,0,0,0,0
0,115.0,1,36.3737765,59.47582,0.0,3.0,2.0,3700000000,32173913.0,12.0,29,1,1,1,0,0,0
0,80.0,16,36.32543,59.59811,7.0,1.0,2.0,1800000000,22500000.0,2.0,269,0,0,0,0,0,0
0,130.0,17,36.310604816622615,59.50447669120178,0.0,5.0,3.0,8000000000,61538461.0,9.0,229,1,1,1,0,0,0
0,97.0,1,36.3737765,59.47582,3.0,2.0,2.0,2890000000,29793814.0,12.0,29,1,1,1,0,0,1
1,170.0,3,36.36002,59.5174,12.0,0.0,3.0,5000000000,29411764.0,10.0,178,0,1,1,0,1,0
0,80.0,1,36.3737765,59.47582,7.0,3.0,2.0,1900000000,23750000.0,12.0,29,1,1,1,0,0,0
0,101.0,10,36.290043,59.50644,7.0,3.0,2.0,2480000000,24554455.0,9.0,118,0,1,1,0,0,1
0,95.0,16,36.31799,59.6073,10.0,4.0,2.0,2700000000,28421052.0,2.0,154,1,1,1,0,0,0
0,95.0,1,36.3737765,59.47582,6.0,1.0,1.0,1600000000,16842105.0,12.0,29,0,1,1,0,0,0
0,104.0,9,36.29603,59.6437,0.0,2.0,2.0,2600000000,25000000.0,4.0,196,1,1,1,0,0,0
0,105.0,10,36.29008578096397,59.50294589843005,10.0,4.0,2.0,2850000000,27142857.0,9.0,118,1,1,1,0,0,0
0,103.0,3,36.36002,59.5174,1.0,3.0,2.0,3300000000,32038834.0,10.0,178,1,1,1,0,0,0
0,95.0,8,36.2910848,59.5651861,9.0,0.0,2.0,2200000000,23157894.0,1.0,106,0,0,1,0,0,1
0,160.0,0,36.32855,59.51339,0.0,2.0,3.0,6240000000,39000000.0,11.0,168,1,1,1,0,0,0
0,180.0,16,36.31845,59.58768,0.0,4.0,3.0,5580000000,31000000.0,2.0,18,1,1,1,0,0,0
0,80.0,5,36.33234062414125,59.48554209952649,11.0,3.0,2.0,2800000000,35000000.0,9.0,150,1,1,1,0,0,0
0,50.0,16,36.31799,59.6073,1.0,4.0,1.0,860000000,17200000.0,2.0,154,0,0,0,0,0,0
0,105.0,1,36.3737765,59.47582,0.0,3.0,2.0,3250000000,30952380.0,12.0,29,1,1,1,0,0,0
0,142.0,1,36.37661,59.467636,4.0,4.0,3.0,4850000000,34154929.0,12.0,29,1,1,1,0,0,0
0,150.0,9,36.29977,59.63709,1.0,1.0,3.0,3500000000,23333333.0,4.0,159,1,1,1,0,0,0
0,103.0,1,36.3737765,59.47582,5.0,3.0,2.0,3500000000,33980582.0,12.0,29,1,1,1,0,0,0
0,150.0,17,36.31978,59.49477,4.0,3.0,3.0,7000000000,46666666.0,9.0,232,1,1,1,0,0,1
0,200.0,12,36.26528,59.60926,8.0,5.0,2.0,3250000000,16250000.0,7.0,259,1,1,1,1,0,1
0,100.0,14,36.32767,59.54838,7.0,3.0,2.0,5000000000,50000000.0,2.0,166,1,1,1,0,0,1
0,78.0,1,36.3737765,59.47582,8.0,3.0,2.0,2150000000,27564102.0,12.0,29,0,1,1,0,0,1
0,178.0,5,36.33234062414125,59.48554209952649,10.0,2.0,3.0,7600000000,42696629.0,9.0,150,1,1,1,0,0,1
0,140.0,15,36.27072,59.63504,0.0,5.0,3.0,5500000000,39285714.0,6.0,190,1,1,1,0,0,0
0,125.0,17,36.31381112631327,59.50007725445739,9.0,5.0,3.0,5000000000,40000000.0,9.0,234,1,1,1,0,0,1
1,102.0,4,36.263090858988,59.6097189188,16.0,0.0,1.0,3050000000,29901960.0,7.0,164,0,0,1,1,1,1
0,75.0,14,36.32767,59.54838,17.0,1.0,2.0,3000000000,40000000.0,2.0,166,0,1,0,0,0,0
0,115.0,1,36.3737765,59.47582,1.0,5.0,2.0,4500000000,39130434.0,12.0,29,1,1,1,0,0,0
0,158.0,7,36.30176,59.58274,18.0,2.0,3.0,6500000000,41139240.0,1.0,123,0,1,1,0,0,1
0,310.0,8,36.29935,59.56544,0.0,3.0,4.0,26500000000,85483870.0,1.0,20,1,1,1,0,0,0
0,93.0,13,36.30661,59.61904,9.0,1.0,2.0,3150000000,33870967.0,2.0,253,1,1,0,0,0,1
0,70.0,3,36.36002,59.5174,11.0,2.0,1.0,1580000000,22571428.0,10.0,178,0,0,1,0,0,0
0,80.0,1,36.3737765,59.47582,7.0,2.0,2.0,2390000000,29875000.0,12.0,29,1,1,1,0,0,0
1,230.0,6,36.29994,59.57479,16.0,0.0,5.0,16300000000,70869565.0,1.0,256,0,1,1,0,1,0
0,475.0,18,36.27278,59.60273,0.0,5.0,5.0,23800000000,50105263.0,8.0,31,1,1,1,0,0,0
0,125.0,9,36.29977,59.63709,1.0,4.0,2.0,3437000000,27496000.0,4.0,159,1,1,1,0,0,0
0,77.0,16,36.31799,59.6073,9.0,2.0,2.0,2150000000,27922077.0,2.0,154,1,0,1,0,0,0
0,270.0,11,36.31803637201696,59.55147485505697,0.0,4.0,4.0,19500000000,72222222.0,1.0,116,1,1,1,0,0,0
0,120.0,1,36.3737765,59.47582,0.0,4.0,3.0,4000000000,33333333.0,12.0,29,1,1,1,0,0,0
0,103.0,8,36.2910848,59.5651861,2.0,2.0,2.0,4500000000,43689320.0,1.0,106,1,1,1,0,0,0
0,85.0,1,36.3737765,59.47582,8.0,3.0,2.0,2200000000,25882352.0,12.0,29,1,1,1,0,0,0
0,150.0,18,36.27278,59.60273,0.0,3.0,3.0,8200000000,54666666.0,8.0,31,1,1,1,0,0,0
0,130.0,17,36.31978,59.49477,5.0,4.0,2.0,4700000000,36153846.0,9.0,232,1,1,1,0,0,0
0,70.0,0,36.326788812817,59.51812486264,11.0,0.0,1.0,5200000000,74285714.0,11.0,168,1,1,0,1,0,1
0,180.0,3,36.36002,59.5174,0.0,6.0,3.0,5400000000,30000000.0,10.0,178,1,1,1,0,0,0
0,145.0,9,36.29603,59.6437,0.0,2.0,3.0,4350000000,30000000.0,4.0,196,1,1,1,0,0,0
0,140.0,5,36.32676539888356,59.46392572398653,0.0,3.0,2.0,5800000000,41428571.0,9.0,44,1,1,1,0,0,0
0,165.0,18,36.27278,59.60273,0.0,2.0,3.0,6900000000,41818181.0,8.0,31,1,1,1,0,0,0
0,100.0,16,36.31845,59.58768,7.0,3.0,2.0,2620000000,26200000.0,2.0,18,0,1,1,0,0,1
0,120.0,16,36.31631,59.60839,9.0,3.0,2.0,3200000000,26666666.0,2.0,192,0,1,1,0,0,1
0,100.0,1,36.3737765,59.47582,0.0,3.0,2.0,3300000000,33000000.0,12.0,29,1,1,1,0,0,0
0,90.0,3,36.36002,59.5174,6.0,3.0,2.0,1590000000,17666666.0,10.0,178,0,1,1,0,0,1
0,94.0,17,36.310604816622615,59.50447669120178,13.0,2.0,2.0,3860000000,41063829.0,9.0,229,0,1,1,0,0,1
0,155.0,1,36.3737765,59.47582,0.0,6.0,3.0,4991000000,32200000.0,12.0,29,1,1,1,0,0,0
0,95.0,3,36.36002,59.5174,0.0,2.0,2.0,3325000000,35000000.0,10.0,178,1,1,1,0,0,0
0,106.0,20,36.34125,59.57177,2.0,3.0,2.0,3300000000,31132075.0,2.0,262,1,1,1,0,0,0
0,79.0,21,36.30314,59.6338,0.0,1.0,2.0,1320000000,16708860.0,3.0,103,1,1,1,0,0,0
0,93.0,3,36.36002,59.5174,7.0,3.0,2.0,2690000000,28924731.0,10.0,178,1,1,1,0,0,1
0,107.0,1,36.3737765,59.47582,1.0,4.0,2.0,3531000000,33000000.0,12.0,29,1,1,1,0,0,0
0,150.0,1,36.3737765,59.47582,0.0,3.0,3.0,5250000000,35000000.0,12.0,29,1,1,1,0,0,0
0,113.0,3,36.36002,59.5174,17.0,4.0,2.0,1850000000,16371681.0,10.0,178,0,1,1,0,0,1
0,115.0,17,36.31381112631327,59.50007725445739,13.0,3.0,2.0,4425000000,38478260.0,9.0,234,1,1,1,0,0,1
0,92.0,1,36.3737765,59.47582,1.0,1.0,2.0,3000000000,32608695.0,12.0,29,1,1,1,0,0,0
1,120.0,4,36.26396,59.612633,5.0,0.0,2.0,14000000000,116666666.0,7.0,233,0,0,1,1,1,1
1,225.0,5,36.33290257322176,59.46998618148838,17.0,0.0,4.0,10500000000,46666666.0,9.0,27,0,1,1,0,1,0
0,100.0,1,36.3737765,59.47582,2.0,6.0,2.0,3550000000,35500000.0,12.0,29,1,1,1,0,0,0
0,180.0,11,36.30755,59.55221,1.0,7.0,3.0,17500000000,97222222.0,1.0,197,1,1,1,0,0,0
0,60.0,6,36.30688223397986,59.58706944975693,11.0,1.0,2.0,2050000000,34166666.0,1.0,183,0,0,1,0,0,0
0,55.0,21,36.32321,59.62739,0.0,3.0,1.0,650000000,11818181.0,3.0,152,0,0,0,0,0,0
0,118.0,1,36.3737765,59.47582,2.0,1.0,2.0,3700000000,31355932.0,12.0,29,1,1,1,0,0,1
1,265.0,3,36.36002,59.5174,30.0,0.0,3.0,8500000000,32075471.0,10.0,178,0,1,1,0,1,0
0,93.0,1,36.3737765,59.47582,8.0,3.0,2.0,2750000000,29569892.0,12.0,29,1,1,1,0,0,1
0,93.0,12,36.26528,59.60926,7.0,3.0,2.0,3300000000,35483870.0,7.0,259,1,1,1,0,0,0
1,346.0,1,36.3737765,59.47582,11.0,0.0,2.0,4000000000,11560693.0,12.0,29,0,1,1,0,1,1
0,75.0,1,36.3737765,59.47582,4.0,4.0,2.0,2280000000,30400000.0,12.0,29,1,1,1,0,0,1
0,85.0,16,36.31631,59.60839,0.0,3.0,2.0,1170000000,13764705.0,2.0,192,1,0,0,0,0,0
0,97.0,1,36.3737765,59.47582,0.0,3.0,2.0,3200000000,32989690.0,12.0,29,1,1,1,1,0,0
0,145.0,1,36.3737765,59.47582,0.0,3.0,3.0,6000000000,41379310.0,12.0,29,1,1,1,0,0,0
0,140.0,1,36.3737765,59.47582,0.0,6.0,3.0,4340000000,31000000.0,12.0,29,1,1,1,0,0,0
0,155.0,0,36.32754,59.52752,0.0,4.0,3.0,6600000000,42580645.0,11.0,7,1,1,1,0,0,0
0,155.0,0,36.32855,59.51339,0.0,2.0,3.0,6350000000,40967741.0,11.0,168,1,1,1,0,0,0
0,181.0,18,36.27278,59.60273,3.0,5.0,3.0,9000000000,49723756.0,8.0,31,1,1,1,0,0,0
0,80.0,5,36.33234062414125,59.48554209952649,0.0,3.0,1.0,1380000000,17250000.0,9.0,150,0,0,0,0,0,0
0,80.0,3,36.36002,59.5174,8.0,4.0,2.0,1650000000,20625000.0,10.0,178,1,1,1,0,0,0
0,71.0,3,36.36002,59.5174,16.0,4.0,2.0,1750000000,24647887.0,10.0,178,0,1,1,0,0,0
0,93.0,5,36.33290257322176,59.46998618148838,12.0,2.0,2.0,3200000000,34408602.0,9.0,27,1,1,1,0,0,0
0,110.0,3,36.359875,59.488174,2.0,4.0,2.0,3450000000,31363636.0,10.0,178,1,1,1,0,0,1
0,100.0,17,36.310604816622615,59.50447669120178,14.0,4.0,2.0,4800000000,48000000.0,9.0,229,0,0,0,0,0,0
0,100.0,17,36.31381112631327,59.50007725445739,15.0,1.0,2.0,4200000000,42000000.0,9.0,234,1,1,1,0,0,1
0,3200.0,4,36.27604529311827,59.61728154936996,1.0,5.0,2.0,95000000000,29687500.0,7.0,233,1,1,1,0,0,0
0,95.0,1,36.3737765,59.47582,4.0,4.0,2.0,2760000000,29052631.0,12.0,29,1,1,1,0,0,0
0,110.0,1,36.3737765,59.47582,8.0,3.0,2.0,2960000000,26909090.0,12.0,29,1,1,1,0,0,1
0,50.0,3,36.361095,59.50842,21.0,2.0,1.0,1450000000,29000000.0,10.0,178,0,1,0,0,0,1
0,115.0,6,36.31594112617405,59.58007873853172,0.0,6.0,2.0,5940000000,51652173.0,1.0,179,1,1,1,0,0,0
0,150.0,1,36.3737765,59.47582,0.0,1.0,3.0,5700000000,38000000.0,12.0,29,1,1,1,0,1,0
0,125.0,1,36.3737765,59.47582,0.0,3.0,2.0,4250000000,34000000.0,12.0,29,1,1,1,0,0,0
0,145.0,1,36.3737765,59.47582,2.0,2.0,3.0,4620000000,31862068.0,12.0,29,1,1,1,0,0,0
0,200.0,14,36.32767,59.54838,5.0,1.0,1.0,9000000000,45000000.0,2.0,166,1,1,1,0,0,0
1,260.0,8,36.2910848,59.5651861,12.0,0.0,5.0,17500000000,67307692.0,1.0,106,0,1,1,0,1,0
0,80.0,16,36.331593,59.585064,5.0,3.0,1.0,1150000000,14375000.0,2.0,154,0,0,1,0,0,1
0,107.0,7,36.30176,59.58274,9.0,4.0,2.0,4385000000,40981308.0,1.0,123,1,1,1,0,0,0
0,138.0,2,36.338768,59.48711,4.0,4.0,2.0,4800000000,34782608.0,11.0,115,1,1,0,0,0,0
0,117.0,17,36.31381112631327,59.50007725445739,16.0,4.0,2.0,4100000000,35042735.0,9.0,234,1,1,1,0,0,0
1,285.0,5,36.33290257322176,59.46998618148838,20.0,0.0,2.0,14500000000,50877192.0,9.0,27,0,1,1,0,1,0
0,58.0,1,36.37527,59.480156,17.0,0.0,1.0,1530000000,26379310.0,12.0,29,0,1,1,0,0,1
0,110.0,11,36.31803637201696,59.55147485505697,0.0,1.0,2.0,8800000000,80000000.0,1.0,116,1,1,1,0,0,0
0,60.0,10,36.29008578096397,59.50294589843005,10.0,3.0,1.0,1500000000,25000000.0,9.0,118,0,0,0,0,0,1
0,115.0,6,36.30688223397986,59.58706944975693,0.0,2.0,2.0,5500000000,47826086.0,1.0,183,1,1,1,0,0,0
0,85.0,3,36.36002,59.5174,6.0,4.0,2.0,2540000000,29882352.0,10.0,178,1,1,1,0,0,1
0,98.0,3,36.36002,59.5174,4.0,2.0,2.0,2970000000,30306122.0,10.0,178,1,1,1,0,0,0
0,120.0,20,36.33879,59.579956,0.0,5.0,2.0,2850000000,23750000.0,2.0,262,1,1,1,0,0,0
0,80.0,14,36.32772636964816,59.55891948253166,21.0,4.0,2.0,2800000000,35000000.0,2.0,67,0,0,0,0,0,0
0,193.0,1,36.3737765,59.47582,0.0,3.0,3.0,6800000000,35233160.0,12.0,29,1,1,1,0,0,0
0,97.0,1,36.3737765,59.47582,5.0,1.0,2.0,3000000000,30927835.0,12.0,29,1,1,1,0,0,1
0,65.0,1,36.38066723684211,59.484675580725245,0.0,2.0,1.0,820000000,12615384.0,12.0,35,0,0,1,0,0,0
0,179.0,14,36.32767,59.54838,0.0,3.0,3.0,4500000000,25139664.0,2.0,166,1,1,1,0,0,1
0,95.0,1,36.3737765,59.47582,7.0,2.0,2.0,2720000000,28631578.0,12.0,29,1,1,1,0,0,1
0,80.0,16,36.363213,59.573227,3.0,0.0,2.0,1250000000,15625000.0,2.0,18,0,1,0,0,0,0
0,160.0,0,36.32855,59.51339,2.0,6.0,3.0,9200000000,57500000.0,11.0,168,1,1,1,0,0,0
0,100.0,14,36.346695,59.56221,16.0,2.0,2.0,3200000000,32000000.0,2.0,166,0,1,1,0,0,1
1,80.0,21,36.30314,59.6338,1.0,0.0,2.0,1300000000,16250000.0,3.0,103,0,0,1,0,1,1
0,120.0,1,36.3737765,59.47582,0.0,4.0,3.0,3900000000,32500000.0,12.0,29,1,1,1,0,0,0
1,260.0,10,36.31525603250135,59.52550015586471,28.0,0.0,2.0,42000000000,161538461.0,9.0,42,0,1,1,0,1,0
0,100.0,1,36.3737765,59.47582,2.0,3.0,2.0,3050000000,30500000.0,12.0,29,1,1,1,0,0,0
0,168.0,17,36.314329803847,59.522670507431,12.0,1.0,3.0,8200000000,48809523.0,9.0,257,1,1,1,0,0,1
0,160.0,1,36.3737765,59.47582,12.0,4.0,3.0,8000000000,50000000.0,12.0,29,1,1,1,0,0,0
0,93.0,1,36.3737765,59.47582,7.0,3.0,2.0,2550000000,27419354.0,12.0,29,1,1,1,0,0,1
1,155.0,15,36.26961,59.645393,17.0,0.0,1.0,5800000000,37419354.0,6.0,252,0,1,1,1,1,1
0,55.0,16,36.326877,59.619993,5.0,2.0,1.0,850000000,15454545.0,2.0,39,0,0,1,0,0,0
0,75.0,2,36.33224,59.49386,18.0,4.0,2.0,2450000000,32666666.0,11.0,148,0,0,0,0,0,0
0,92.0,1,36.3737765,59.47582,2.0,4.0,2.0,3150000000,34239130.0,12.0,29,1,1,1,0,0,1
0,80.0,3,36.36002,59.5174,22.0,3.0,2.0,1800000000,22500000.0,10.0,178,0,1,1,0,0,1
0,120.0,17,36.310604816622615,59.50447669120178,10.0,3.0,3.0,5200000000,43333333.0,9.0,229,1,1,1,0,0,0
0,125.0,1,36.3737765,59.47582,0.0,6.0,3.0,3980000000,31840000.0,12.0,29,1,1,1,0,0,0
1,170.0,7,36.30047,59.5678,17.0,0.0,4.0,13500000000,79411764.0,1.0,101,0,1,1,0,1,0
0,85.0,3,36.36002,59.5174,0.0,2.0,2.0,2700000000,31764705.0,10.0,178,1,1,1,0,0,0
0,85.0,5,36.33234062414125,59.48554209952649,11.0,2.0,2.0,3900000000,45882352.0,9.0,150,0,1,1,0,0,1
0,80.0,9,36.29603,59.6437,4.0,1.0,2.0,1950000000,24375000.0,4.0,196,0,0,0,0,0,0
0,75.0,1,36.3737765,59.47582,12.0,4.0,2.0,2150000000,28666666.0,12.0,29,1,1,0,0,0,0
0,135.0,8,36.29935,59.56544,11.0,4.0,3.0,8800000000,65185185.0,1.0,20,1,1,1,0,0,0
0,82.0,3,36.36002,59.5174,11.0,1.0,2.0,2439000000,29743902.0,10.0,178,1,1,1,0,0,1
0,145.0,1,36.3737765,59.47582,1.0,4.0,3.0,4500000000,31034482.0,12.0,29,1,1,1,0,0,0
0,100.0,5,36.33234062414125,59.48554209952649,10.0,4.0,2.0,3800000000,38000000.0,9.0,150,1,1,1,0,0,1
0,130.0,14,36.32767,59.54838,17.0,3.0,3.0,4500000000,34615384.0,2.0,166,0,1,1,0,0,0
0,80.0,2,36.343117,59.4826,17.0,1.0,2.0,3100000000,38750000.0,11.0,115,0,1,1,0,0,1
0,80.0,2,36.33183891914909,59.50350991234309,17.0,1.0,2.0,4025000000,50312500.0,11.0,91,1,1,1,0,0,0
0,225.0,18,36.27278,59.60273,0.0,3.0,5.0,13500000000,60000000.0,8.0,31,1,0,1,0,0,0
0,125.0,17,36.31978,59.49477,0.0,2.0,2.0,5700000000,45600000.0,9.0,232,1,1,1,0,0,0
0,150.0,21,36.32321,59.62739,0.0,3.0,2.0,1400000000,9333333.0,3.0,152,0,0,1,0,0,0
0,265.0,8,36.2910848,59.5651861,0.0,1.0,4.0,16000000000,60377358.0,1.0,106,1,1,1,0,0,0
0,100.0,5,36.33290257322176,59.46998618148838,12.0,1.0,2.0,3600000000,36000000.0,9.0,27,1,1,1,0,0,1
0,140.0,8,36.2910848,59.5651861,1.0,1.0,3.0,7000000000,50000000.0,1.0,106,1,1,1,0,0,0
1,250.0,12,36.26528,59.60926,30.0,0.0,2.0,10050000000,40200000.0,7.0,259,0,0,0,0,1,0
0,68.0,18,36.2881,59.6006,12.0,1.0,1.0,2100000000,30882352.0,8.0,49,0,0,1,0,0,1
0,140.0,1,36.3737765,59.47582,2.0,4.0,3.0,5180000000,37000000.0,12.0,29,1,1,1,0,0,0
0,90.0,1,36.3737765,59.47582,2.0,1.0,2.0,2700000000,30000000.0,12.0,29,1,1,1,0,0,0
0,83.0,9,36.29603,59.6437,9.0,0.0,2.0,1850000000,22289156.0,4.0,196,1,0,0,0,0,1
0,130.0,21,36.30104,59.63633,1.0,1.0,2.0,3700000000,28461538.0,3.0,151,1,1,0,0,0,0
0,152.0,17,36.31978,59.49477,2.0,3.0,3.0,7000000000,46052631.0,9.0,232,1,1,1,0,0,0
0,110.0,9,36.29603,59.6437,6.0,3.0,2.0,2300000000,20909090.0,4.0,196,0,0,0,0,0,0
1,250.0,0,36.32855,59.51339,27.0,0.0,5.0,18500000000,74000000.0,11.0,168,0,1,1,0,1,0
1,160.0,17,36.30632229765302,59.50754560098833,12.0,0.0,5.0,13400000000,83750000.0,9.0,257,0,1,1,1,1,0
0,175.0,8,36.29935,59.56544,8.0,2.0,3.0,10500000000,60000000.0,1.0,20,1,1,1,0,0,0
1,125.0,10,36.31962771569768,59.51406333288188,27.0,0.0,2.0,5700000000,45600000.0,9.0,22,0,1,1,1,1,0
0,90.0,0,36.32754,59.52752,17.0,1.0,2.0,3250000000,36111111.0,11.0,7,0,1,1,0,0,1
0,860.0,5,36.319168,59.478725,7.0,2.0,5.0,24000000000,27906976.0,9.0,150,1,1,1,0,0,0
0,133.0,1,36.3737765,59.47582,1.0,3.0,2.0,4290000000,32255639.0,12.0,29,1,1,1,0,0,1
0,140.0,0,36.32754,59.52752,12.0,3.0,3.0,4300000000,30714285.0,11.0,7,0,1,1,0,0,1
0,135.0,17,36.310604816622615,59.50447669120178,0.0,3.0,3.0,8775000000,65000000.0,9.0,229,1,1,1,0,0,0
0,160.0,0,36.32855,59.51339,1.0,6.0,3.0,7220000000,45125000.0,11.0,168,1,1,1,0,0,0
0,140.0,1,36.3737765,59.47582,0.0,3.0,3.0,4130000000,29500000.0,12.0,29,1,1,1,0,0,0
0,90.0,3,36.36002,59.5174,0.0,3.0,2.0,3060000000,34000000.0,10.0,178,1,1,1,0,0,0
0,115.0,1,36.3737765,59.47582,0.0,4.0,2.0,3350000000,29130434.0,12.0,29,1,1,1,0,0,0
0,115.0,8,36.2910848,59.5651861,0.0,1.0,2.0,4700000000,40869565.0,1.0,106,1,1,1,0,0,0
0,95.0,1,36.3737765,59.47582,2.0,4.0,2.0,2650000000,27894736.0,12.0,29,1,1,1,0,0,0
0,107.0,1,36.3737765,59.47582,7.0,4.0,2.0,3250000000,30373831.0,12.0,29,1,1,1,0,0,1
0,95.0,3,36.36002,59.5174,0.0,1.0,2.0,1900000000,20000000.0,10.0,178,1,1,1,0,0,0
0,110.0,1,36.3737765,59.47582,0.0,4.0,2.0,3500000000,31818181.0,12.0,29,1,1,1,0,0,0
0,175.0,1,36.3737765,59.47582,0.0,1.0,3.0,4900000000,28000000.0,12.0,29,1,1,1,0,0,0
0,138.0,1,36.3737765,59.47582,5.0,5.0,3.0,4200000000,30434782.0,12.0,29,1,1,1,0,0,1
0,150.0,8,36.29935,59.56544,2.0,2.0,3.0,6150000000,41000000.0,1.0,20,1,1,1,0,0,0
0,180.0,18,36.27278,59.60273,1.0,6.0,3.0,11000000000,61111111.0,8.0,31,1,1,0,0,0,0
0,120.0,2,36.33183891914909,59.50350991234309,16.0,0.0,2.0,4500000000,37500000.0,11.0,91,0,0,0,0,0,0
0,115.0,17,36.310604816622615,59.50447669120178,10.0,4.0,2.0,5000000000,43478260.0,9.0,229,1,1,1,0,0,1
0,75.0,3,36.35691,59.490723,15.0,1.0,2.0,2400000000,32000000.0,10.0,178,1,1,1,0,0,1
0,60.0,16,36.32322,59.60662,7.0,0.0,2.0,1400000000,23333333.0,2.0,235,0,0,1,0,0,1
0,170.0,17,36.31978,59.49477,4.0,3.0,3.0,7000000000,41176470.0,9.0,232,1,1,1,0,0,0
0,200.0,1,36.3737765,59.47582,0.0,4.0,3.0,6000000000,30000000.0,12.0,29,1,1,1,0,0,0
0,105.0,6,36.30735,59.59593,19.0,4.0,2.0,4100000000,39047619.0,1.0,191,1,1,1,0,0,1
0,78.0,1,36.3737765,59.47582,18.0,3.0,2.0,2300000000,29487179.0,12.0,29,0,1,0,0,0,0
0,78.0,1,36.3737765,59.47582,6.0,3.0,2.0,2250000000,28846153.0,12.0,29,0,1,1,0,0,1
0,170.0,0,36.32754,59.52752,1.0,4.0,3.0,8160000000,48000000.0,11.0,7,1,1,1,0,0,0
0,87.0,1,36.3737765,59.47582,5.0,3.0,2.0,2700000000,31034482.0,12.0,29,1,1,1,0,0,0
0,250.0,1,36.3737765,59.47582,0.0,5.0,4.0,8750000000,35000000.0,12.0,29,1,1,1,0,0,0
0,230.0,2,36.340546,59.47099,0.0,3.0,3.0,13800000000,60000000.0,11.0,162,1,1,1,0,0,0
0,118.0,1,36.36695,59.475105,4.0,4.0,2.0,4200000000,35593220.0,12.0,29,1,1,1,0,0,0
0,107.0,5,36.33290257322176,59.46998618148838,10.0,2.0,2.0,5200000000,48598130.0,9.0,27,0,0,0,0,0,0
0,260.0,11,36.31803637201696,59.55147485505697,1.0,1.0,3.0,20500000000,78846153.0,1.0,116,1,1,1,0,0,0
1,278.0,17,36.31381112631327,59.50007725445739,22.0,0.0,4.0,20500000000,73741007.0,9.0,234,0,1,1,0,1,0
0,150.0,1,36.3737765,59.47582,0.0,5.0,3.0,5250000000,35000000.0,12.0,29,1,1,1,0,0,1
0,159.0,10,36.31525603250135,59.52550015586471,2.0,3.0,3.0,11150000000,70125786.0,9.0,42,1,1,1,0,0,0
0,100.0,17,36.31978,59.49477,0.0,3.0,2.0,4800000000,48000000.0,9.0,232,1,1,1,0,0,0
0,118.0,5,36.32676539888356,59.46392572398653,3.0,3.0,2.0,4350000000,36864406.0,9.0,44,1,1,1,0,0,0
0,80.0,1,36.3737765,59.47582,11.0,1.0,2.0,2400000000,30000000.0,12.0,29,1,1,0,0,0,0
0,138.0,1,36.3737765,59.47582,1.0,4.0,3.0,5000000000,36231884.0,12.0,29,1,1,1,0,0,0
0,120.0,1,36.3737765,59.47582,3.0,4.0,2.0,3950000000,32916666.0,12.0,29,1,1,1,0,0,0
0,60.0,21,36.32321,59.62739,2.0,0.0,1.0,870000000,14500000.0,3.0,152,1,0,1,0,0,1
0,100.0,1,36.3737765,59.47582,3.0,2.0,2.0,3200000000,32000000.0,12.0,29,1,1,1,0,0,0
0,160.0,0,36.32855,59.51339,0.0,2.0,3.0,8980000000,56125000.0,11.0,168,1,1,1,0,0,0
0,170.0,0,36.33448,59.52048,0.0,6.0,3.0,8840000000,52000000.0,11.0,168,1,1,1,0,0,0
0,67.0,21,36.31508,59.6328,1.0,1.0,2.0,1100000000,16417910.0,3.0,263,0,1,1,0,0,0
0,187.0,10,36.29265460023604,59.57092136029719,1.0,3.0,3.0,7600000000,40641711.0,9.0,133,1,1,1,0,0,0
0,135.0,17,36.310604816622615,59.50447669120178,2.0,9.0,3.0,6000000000,44444444.0,9.0,229,0,0,0,0,0,0
0,95.0,1,36.3737765,59.47582,3.0,3.0,2.0,2700000000,28421052.0,12.0,29,1,1,1,0,0,0
0,110.0,3,36.36002,59.5174,0.0,1.0,2.0,3900000000,35454545.0,10.0,178,1,1,1,0,0,0
0,150.0,0,36.335274,59.5215,4.0,2.0,3.0,5850000000,39000000.0,11.0,168,1,1,1,0,0,0
1,100.0,16,36.326877,59.619993,8.0,0.0,2.0,3600000000,36000000.0,2.0,39,0,1,1,0,1,0
0,75.0,2,36.33183891914909,59.50350991234309,17.0,4.0,2.0,2500000000,33333333.0,11.0,91,0,1,1,0,0,1
1,250.0,11,36.31803637201696,59.55147485505697,13.0,0.0,5.0,27900000000,111600000.0,1.0,116,0,1,1,0,1,1
0,300.0,11,36.31803637201696,59.55147485505697,1.0,1.0,4.0,29500000000,98333333.0,1.0,116,1,1,1,0,0,0
0,75.0,3,36.36002,59.5174,14.0,3.0,2.0,2520000000,33600000.0,10.0,178,0,1,1,0,0,1
0,152.0,5,36.33234062414125,59.48554209952649,0.0,3.0,3.0,7300000000,48026315.0,9.0,150,1,1,1,0,0,0
